Quantity,Name,Sets,Conditions,Languages,Finishes,Paused,Tags,Limit,Offer,Scryfall ID,Cardsphere ID,Reason
99,Red Elemental Blast,LEA,NM,EN,N,P,,89.00,200,776ad9be-3309-4f1d-9f27-6219d9477662,24721,pauper relevant
99,Exhume,BRB,NM,EN,N,P,,2.23,200,41c79afa-8f88-48bd-9122-984327d3e54d,6247,pauper relevant
99,Crop Rotation,PLST,NM,EN,N,P,,2.61,200,b5f95c69-2b41-4d67-ae7c-a4c1df9d384d,63514,pauper relevant
99,Nihil Spellbomb,PLST,NM,EN,N,P,,1.03,200,03927043-9276-42d5-9db9-eb935cf8a7c8,100599,pauper relevant
99,Mental Note,SLD,NM,EN,N,P,,4.41,200,b2cfc2e0-cd76-4678-a29c-4e5e3d14cd3c,147190,pauper relevant
99,Rite of Flame,PLST,NM,EN,N,P,,4.96,200,7743c31a-f87c-44bf-b95c-82f37c77b682,74166,pauper relevant
99,Simian Spirit Guide,SLD,NM,EN,N,P,,19.05,200,234b53a3-cf34-46dd-a556-653e2348c5da,118788,pauper relevant
99,Putrid Goblin,MH1,NM,EN,F,P,,5.23,200,333406d5-abcc-4629-a33b-395d0662ba1b,60090,pauper relevant
99,Skewer the Critics,SLD,NM,EN,F,P,,2.35,200,64714477-10d6-4a7b-9e9a-fa36bdb6a07c,136637,pauper relevant
99,Sunscape Familiar,PLS,NM,EN,F,P,,28.45,200,9621f341-bf85-4b77-bf19-2fb013b4c955,36227,pauper relevant
99,Sunscape Familiar,PLS,NM,EN,N,P,,1.72,200,9621f341-bf85-4b77-bf19-2fb013b4c955,36228,pauper relevant
99,Counterspell,EMA,NM,EN,F,P,,1.36,200,0c9a7cb0-5bff-48ff-b620-2838816ac9b5,16369,pauper relevant
99,Counterspell,EMA,NM,EN,N,P,,2.23,200,0c9a7cb0-5bff-48ff-b620-2838816ac9b5,16370,pauper relevant
99,Sea Gate Oracle,ROE,NM,EN,F,P,,1.20,200,fd056c91-5026-41ea-bc9e-68078d78ca82,39745,pauper relevant
99,Faerie Macabre,GVL,NM,EN,N,P,,2.99,200,62103ceb-b16d-48ea-af42-d3df88d1ee4c,14243,pauper relevant
99,Great Furnace,EOC,NM,EN,N,P,,1.13,200,74c5bb44-d72c-4c1a-a38f-86b4a8f49ae1,139531,pauper relevant
99,Lightning Bolt,STA,NM,EN,F,P,,9.48,200,b14fae63-2e82-49c1-8e62-d84a65f27479,77142,pauper relevant
99,Lightning Bolt,STA,NM,EN,F,P,,11.41,200,b14fae63-2e82-49c1-8e62-d84a65f27479,76681,pauper relevant
99,Lightning Bolt,STA,NM,EN,N,P,,8.32,200,b14fae63-2e82-49c1-8e62-d84a65f27479,76688,pauper relevant
99,Accursed Marauder,MH3,NM,EN,F,P,,1.04,200,5da14d86-0780-4821-a799-96f64b377df4,121694,pauper relevant
99,Great Furnace,BRC,NM,EN,N,P,,3.20,200,3fde36b4-95e0-4592-b67c-05548bbb1679,95584,pauper relevant
99,Blight Mamba,SOM,NM,EN,F,P,,1.81,200,cf9b3335-565c-406d-bd94-f36974602552,40251,pauper relevant
99,Kabira Crossroads,ZEN,NM,EN,F,P,,1.33,200,a776decb-cdb5-4f41-8a3a-c0cece18eb35,47821,pauper relevant
99,Witch's Cottage,ELD,NM,EN,F,P,,1.45,200,b87891cd-b457-4dff-8d18-a7eaf6748fc6,62393,pauper relevant
99,Counterspell,F05,NM,EN,F,P,,14.91,200,394d65a0-0792-43d5-ab09-354cf8984428,17351,pauper relevant
99,Ashnod's Altar,BRR,NM,EN,F,P,,13.94,200,6851553c-641d-4015-9fab-a9b235a155fa,96082,pauper relevant
99,Ashnod's Altar,BRR,NM,EN,N,P,,9.62,200,6851553c-641d-4015-9fab-a9b235a155fa,96090,pauper relevant
99,Snap,DMR,NM,EN,F,P,,2.00,200,f13406c6-f208-402a-94d3-a94a24f03563,98039,pauper relevant
99,Snap,DMR,NM,EN,N,P,,1.70,200,f13406c6-f208-402a-94d3-a94a24f03563,97758,pauper relevant
99,Red Elemental Blast,2ED,NM,EN,N,P,,4.80,200,1c69e1c9-e8ed-4497-8098-0d412a09c0f9,45810,pauper relevant
99,Pyroblast,ICE,NM,EN,N,P,,4.24,200,c342cac5-08ae-4428-9c2c-f6c5904e54d2,20257,pauper relevant
99,Llanowar Elves,M11,NM,EN,F,P,,1.85,200,c4d1835a-913f-4979-953b-ddd933214538,26516,pauper relevant
99,Preordain,BRC,NM,EN,N,P,,2.41,200,fa6a22a2-2c97-4279-a7c8-4033698ac108,95511,pauper relevant
99,Spellstutter Sprite,F11,NM,EN,F,P,,16.21,200,81fa2e36-f89b-42f9-946e-e2ca2b2ad75f,17476,pauper relevant
99,Ornithopter,SLD,NM,EN,F,P,,9.85,200,dd789709-6613-4688-9272-6d5624140053,81469,pauper relevant
99,Crypt Sliver,CMM,NM,EN,N,P,,1.32,200,2b90c9a9-098b-463a-8588-b078fb0364dd,105603,pauper relevant
99,Counterspell,SLD,NM,EN,N,P,,7.75,200,62504a3f-df9f-4fab-a5fc-50fc39288052,134537,pauper relevant
99,Urza's Tower,9ED,NM,EN,F,P,,8.93,200,09dd1ab7-e11d-4206-8aad-c3de4e2da5ec,4002,pauper relevant
99,Thorn of the Black Rose,CN2,NM,EN,F,P,,2.46,200,2e4829c6-50d4-4602-af78-59249486a97c,12123,pauper relevant
99,Desperate Ritual,DDS,NM,EN,N,P,,3.19,200,1f86cd5e-1b6f-4528-9d5b-f406261c8d41,48775,pauper relevant
99,Lava Spike,PPRO,NM,EN,F,P,,1.47,200,ff51dade-d015-44f2-bfe7-862e511a08e2,122946,pauper relevant
99,Lava Spike,PPRO,NM,EN,N,P,,0.56,200,ff51dade-d015-44f2-bfe7-862e511a08e2,91084,pauper relevant
99,Sadistic Glee,BRB,NM,EN,N,P,,3.12,200,2772e923-e33a-4968-b766-d80926ec4d4b,6316,pauper relevant
99,Mesmeric Fiend,A25,NM,EN,F,P,,2.31,200,864930ce-7c56-4ad2-9b90-57b10e5a0842,53851,pauper relevant
99,Mesmeric Fiend,A25,NM,EN,N,P,,0.77,200,864930ce-7c56-4ad2-9b90-57b10e5a0842,53852,pauper relevant
99,Night's Whisper,EMA,NM,EN,F,P,,1.08,200,e4638720-a55d-4c3b-b57d-2d028db5894d,16587,pauper relevant
99,Faerie Macabre,SPG,NM,EN,F,P,,4.88,200,b7873964-b590-47c6-a170-c9290b27e6fc,144721,pauper relevant
99,Faerie Macabre,SPG,NM,EN,N,P,,3.95,200,b7873964-b590-47c6-a170-c9290b27e6fc,144720,pauper relevant
99,Simian Spirit Guide,TSR,NM,EN,F,P,,13.38,200,0e57335d-4066-4d73-83cd-67a215e01a4e,74914,pauper relevant
99,Simian Spirit Guide,TSR,NM,EN,N,P,,1.59,200,0e57335d-4066-4d73-83cd-67a215e01a4e,74854,pauper relevant
99,Duress,USG,NM,EN,N,P,,1.87,200,ca367f49-0f4a-4b7f-8104-851893fbcd8a,46559,pauper relevant
99,Goblin Bushwhacker,ZEN,NM,EN,F,P,,6.48,200,4085a5bf-a71b-4c73-9b39-0dcc328fe11b,47746,pauper relevant
99,Goblin Bushwhacker,ZEN,NM,EN,N,P,,0.82,200,4085a5bf-a71b-4c73-9b39-0dcc328fe11b,47747,pauper relevant
99,Snow-Covered Forest,MB2,NM,EN,N,P,,1.29,200,ce561d66-bdfd-408f-bf5b-49b4a53d3807,127278,pauper relevant
99,Fyndhorn Elves,CMR,NM,EN,F,P,,5.35,200,450744cf-7eba-491b-97b0-ca80c6368bbb,72180,pauper relevant
99,Fyndhorn Elves,CMR,NM,EN,N,P,,1.29,200,450744cf-7eba-491b-97b0-ca80c6368bbb,72054,pauper relevant
99,Bojuka Bog,BRC,NM,EN,N,P,,1.49,200,ac21a3cc-f3d7-4ac8-9df0-a126738ab54c,95552,pauper relevant
99,Counterspell,CMR,NM,EN,F,P,,1.79,200,f5c6f284-fc07-4849-8210-80f12f77f518,72729,pauper relevant
99,Counterspell,CMR,NM,EN,N,P,,1.38,200,f5c6f284-fc07-4849-8210-80f12f77f518,72954,pauper relevant
99,Crop Rotation,2XM,NM,EN,F,P,,12.36,200,187abedf-c2eb-453b-bea0-a10afa399e03,69787,pauper relevant
99,Crop Rotation,2XM,NM,EN,N,P,,14.39,200,187abedf-c2eb-453b-bea0-a10afa399e03,69786,pauper relevant
99,Ornithopter,10E,NM,EN,F,P,,5.12,200,6acf7453-1229-4758-bb17-8afc7dffa9a0,433,pauper relevant
99,Elves of Deep Shadow,F06,NM,EN,F,P,,18.52,200,f74f4377-38ab-4822-b14b-e679247ec991,17366,pauper relevant
99,Arcane Denial,CMA,NM,EN,N,P,,1.63,200,2a648138-8be1-4c33-b53c-b95037c6cb4a,49600,pauper relevant
99,Brainstorm,40K,NM,EN,N,P,,1.00,200,b5ef365f-9472-4476-8538-fcfa6e55871d,93571,pauper relevant
99,Snow-Covered Forest,SLD,NM,EN,N,P,,15.32,200,3995734f-5fa2-4039-af64-0bca88741089,113794,pauper relevant
99,Thraben Inspector,TSR,NM,EN,F,P,,7.68,200,ec18fa41-6948-4d94-8dcc-31fb63fb53ec,75268,pauper relevant
99,Trespasser's Curse,AKH,NM,EN,F,P,,3.11,200,f6ef4c59-ab84-4d84-b795-015b21ae3fe0,49362,pauper relevant
99,Searing Blaze,WWK,NM,EN,F,P,,3.69,200,301f13dd-39b8-4a93-9c05-3dc4fa1f1c75,47539,pauper relevant
99,Searing Blaze,WWK,NM,EN,N,P,,0.85,200,301f13dd-39b8-4a93-9c05-3dc4fa1f1c75,47540,pauper relevant
99,Rancor,EMA,NM,EN,F,P,,1.22,200,abd96a99-c3a0-4923-80a1-51d26fc8bb91,16629,pauper relevant
99,Rancor,EMA,NM,EN,N,P,,0.52,200,abd96a99-c3a0-4923-80a1-51d26fc8bb91,16630,pauper relevant
99,Snow-Covered Mountain,SLD,NM,EN,F,P,,5.17,200,6f4fab9d-7753-489e-a63c-c107e7d27668,113857,pauper relevant
99,Wild Growth,LEB,NM,EN,N,P,,17.11,200,64f299eb-9cd6-40bc-ad44-22e3aeb5c930,25109,pauper relevant
99,Elves of Deep Shadow,PLST,NM,EN,N,P,,2.17,200,8c41769e-5ebb-42b2-ac55-fa471cd7201e,63673,pauper relevant
99,Stormscape Familiar,PLS,NM,EN,F,P,,9.96,200,4c831c42-77a0-4f4f-9628-ad630541cf66,36217,pauper relevant
99,Snow-Covered Swamp,MH1,NM,EN,F,P,,2.75,200,c835f235-4196-4281-9788-13e5d54a92d0,60178,pauper relevant
99,Snow-Covered Swamp,MH1,NM,EN,N,P,,0.53,200,c835f235-4196-4281-9788-13e5d54a92d0,60177,pauper relevant
99,Dark Ritual,CST,NM,EN,N,P,,2.13,200,78f5ebe1-4ee2-4719-b897-9e829f8f87d9,8843,pauper relevant
99,Lotus Petal,MPS,NM,EN,F,P,,384.75,200,b2279cb1-089f-4c41-ae96-41837ed57822,23281,pauper relevant
99,Tormod's Crypt,MB2,NM,EN,F,P,,13.34,200,3d75c583-4150-406b-b0e2-5c7610e77a6b,129430,pauper relevant
99,Tormod's Crypt,MB2,NM,EN,N,P,,0.77,200,3d75c583-4150-406b-b0e2-5c7610e77a6b,127478,pauper relevant
99,Relic of Progenitus,MMA,NM,EN,F,P,,3.57,200,c285b3a0-a27c-4416-a1b5-90219a5c7800,31741,pauper relevant
99,Relic of Progenitus,MMA,NM,EN,N,P,,3.19,200,c285b3a0-a27c-4416-a1b5-90219a5c7800,31742,pauper relevant
99,Golgari Rot Farm,2X2,NM,EN,F,P,,1.75,200,f6729320-d557-4860-80e4-32afcf6aad34,90730,pauper relevant
99,Golgari Rot Farm,2X2,NM,EN,N,P,,1.16,200,f6729320-d557-4860-80e4-32afcf6aad34,90720,pauper relevant
99,Counterspell,ICE,NM,EN,N,P,,1.43,200,aedbcbaa-40f0-485f-8427-778edc2d2ec0,20045,pauper relevant
99,Great Furnace,SLD,NM,EN,F,P,,22.71,200,49411808-630f-4bb4-af52-137932adcd7c,86061,pauper relevant
99,Great Furnace,SLD,NM,EN,N,P,,15.23,200,49411808-630f-4bb4-af52-137932adcd7c,86062,pauper relevant
99,Great Furnace,HOP,NM,EN,N,P,,2.46,200,1a666f1b-f62f-45f5-b5d1-33317578601a,35541,pauper relevant
99,Everflowing Chalice,PIP,NM,EN,F,P,,4.70,200,bd6be33e-1a5b-482c-a444-3e8ab98d591d,117602,pauper relevant
99,Fire // Ice,F06,NM,EN,F,P,,4.00,200,04cb4e4e-8275-4132-8f1a-84b486725400,17379,pauper relevant
99,Lightning Bolt,PTC,NM,EN,N,P,,4.68,200,edd88c4f-58bd-4920-b41f-037462b54915,47283,pauper relevant
99,Negate,MOR,NM,EN,F,P,,3.19,200,5a501252-e722-4ebf-bcf7-f53a42745fa7,32567,pauper relevant
99,Red Elemental Blast,4ED,NM,EN,N,P,,2.87,200,a54246c9-5e5c-484e-a546-ae1f9fd020f3,1037,pauper relevant
99,Ancient Grudge,SLD,NM,EN,F,P,,6.36,200,7d8adb0c-a322-4447-bf2e-7a74e3b735c4,71864,pauper relevant
99,Ancient Grudge,SLD,NM,EN,N,P,,5.95,200,7d8adb0c-a322-4447-bf2e-7a74e3b735c4,71860,pauper relevant
99,Street Wraith,FUT,NM,EN,F,P,,42.48,200,672e2815-bbcc-4338-a8ba-9aa97142ea69,18856,pauper relevant
99,Street Wraith,FUT,NM,EN,N,P,,1.21,200,672e2815-bbcc-4338-a8ba-9aa97142ea69,18857,pauper relevant
99,Freed from the Real,A25,NM,EN,F,P,,8.97,200,c47ee6f6-50c1-4f56-b9ce-4c309bfb92ca,53749,pauper relevant
99,Freed from the Real,A25,NM,EN,N,P,,4.81,200,c47ee6f6-50c1-4f56-b9ce-4c309bfb92ca,53750,pauper relevant
99,Brainstorm,A25,NM,EN,F,P,,1.47,200,2ea8d5cb-cf7e-4194-8019-812b3f56cf20,53631,pauper relevant
99,Brainstorm,A25,NM,EN,N,P,,1.00,200,2ea8d5cb-cf7e-4194-8019-812b3f56cf20,53632,pauper relevant
99,Winding Way,OTC,NM,EN,N,P,,1.49,200,d3340062-3071-4d8e-98f8-fd3343a011ad,120008,pauper relevant
99,Lightning Bolt,LEB,NM,EN,N,P,,174.75,200,b5d3dcab-2260-479d-9ef6-dfb92d4f6061,24963,pauper relevant
99,Llanowar Elves,SLD,NM,EN,F,P,,4.54,200,a4be44d1-da6b-4427-955b-d7f32ebf1813,99016,pauper relevant
99,Llanowar Elves,SLD,NM,EN,N,P,,4.87,200,a4be44d1-da6b-4427-955b-d7f32ebf1813,98994,pauper relevant
99,Dark Ritual,LEA,NM,EN,N,P,,122.98,200,ebb6664d-23ca-456e-9916-afcd6f26aa7f,24573,pauper relevant
99,Coalition Honor Guard,APC,NM,EN,F,P,,2.00,200,c5b7be3e-b4af-46d4-bcc6-b44c651f2012,5148,pauper relevant
99,Llanowar Elves,10E,NM,EN,F,P,,4.01,200,c7a7fe6e-aa5a-4be6-a730-5cfff4fb89e3,345,pauper relevant
99,Shield of Duty and Reason,APC,NM,EN,F,P,,3.38,200,4ddf4ee0-75d6-48a5-955c-97faf73b899f,5335,pauper relevant
99,Pestilence,30A,NM,EN,N,P,,2.58,200,ecaa8272-a83a-449d-a574-d8d6354d0bb5,141334,pauper relevant
99,Weather the Storm,H1R,NM,EN,F,P,,1.19,200,7739490e-1389-440b-9efa-9df0e4fd30dc,78658,pauper relevant
99,Weather the Storm,H1R,NM,EN,F,P,,1.75,200,7739490e-1389-440b-9efa-9df0e4fd30dc,78628,pauper relevant
99,Ninja of the Deep Hours,TSR,NM,EN,F,P,,19.21,200,2101b32f-2a7f-4cfa-80a4-fdae3756a7f1,75308,pauper relevant
99,Ninja of the Deep Hours,TSR,NM,EN,N,P,,1.50,200,2101b32f-2a7f-4cfa-80a4-fdae3756a7f1,75290,pauper relevant
99,Ponder,SLD,NM,EN,N,P,,7.70,200,636c17b3-53f6-4f2e-a6a2-36e851f6d001,125649,pauper relevant
99,Snow-Covered Island,SLD,NM,EN,F,P,,10.79,200,8af8122a-2943-4507-a93a-564fe63a035b,,pauper relevant
99,Snow-Covered Island,SLD,NM,EN,F,P,,8.12,200,8af8122a-2943-4507-a93a-564fe63a035b,91386,pauper relevant
99,Snow-Covered Island,SLD,NM,EN,N,P,,8.13,200,8af8122a-2943-4507-a93a-564fe63a035b,89874,pauper relevant
99,Grab the Prize,DSK,NM,EN,F,P,,1.54,200,50895202-f1a1-4840-a11a-55b78b8b5929,126281,pauper relevant
99,Standard Bearer,APC,NM,EN,F,P,,8.38,200,e0f8e16a-55f0-4147-a01a-dba7938f31c4,5353,pauper relevant
99,Standard Bearer,APC,NM,EN,N,P,,0.54,200,e0f8e16a-55f0-4147-a01a-dba7938f31c4,5354,pauper relevant
99,Slippery Bogle,SPG,NM,EN,F,P,,3.33,200,a4ad7a05-20af-4f7a-9dc2-7ce89356364c,144741,pauper relevant
99,Slippery Bogle,SPG,NM,EN,N,P,,2.72,200,a4ad7a05-20af-4f7a-9dc2-7ce89356364c,144740,pauper relevant
99,Ephemerate,MH1,NM,EN,F,P,,5.09,200,2da5f3f8-5eef-498f-ba2c-2f3fbc3745aa,59890,pauper relevant
99,Ephemerate,MH1,NM,EN,N,P,,2.37,200,2da5f3f8-5eef-498f-ba2c-2f3fbc3745aa,59891,pauper relevant
99,Great Furnace,PLST,NM,EN,N,P,,1.27,200,bbd8a5d8-3c39-4f40-a5b8-ab69725bf3c6,63916,pauper relevant
99,Counterspell,FCA,NM,EN,F,P,,2.71,200,e1e48b21-1a4f-4708-a4b4-e2e296df924c,136812,pauper relevant
99,Counterspell,FCA,NM,EN,N,P,,0.98,200,e1e48b21-1a4f-4708-a4b4-e2e296df924c,136787,pauper relevant
99,Brainstorm,SLD,NM,EN,F,P,,1.30,200,3f3fb533-84a8-4414-ba1f-56bebe04b061,113869,pauper relevant
99,Brainstorm,SLD,NM,EN,N,P,,1.31,200,3f3fb533-84a8-4414-ba1f-56bebe04b061,113776,pauper relevant
99,Counterspell,BTD,NM,EN,N,P,,2.51,200,0bd56820-a903-4118-bbef-3e091789482f,6959,pauper relevant
99,Preordain,SLD,NM,EN,N,P,,2.93,200,b0cc467b-4b76-451f-bcb5-c272c61de120,144303,pauper relevant
99,Ram Through,IKO,NM,EN,F,P,,2.05,200,ac0b24e7-14e7-45ee-b5d8-bdb8674b669c,67103,pauper relevant
99,Cauldron Familiar,SCH,NM,EN,N,P,,1.97,200,5de73629-b44b-4f9c-8d7f-d9cf342ef95b,113773,pauper relevant
99,Campfire,CLB,NM,EN,F,P,,1.07,200,ba581225-0966-4ff0-be04-1ad11f37937f,88920,pauper relevant
99,Stormscape Familiar,TSB,NM,EN,F,P,,11.52,200,865e5cdd-566c-4bed-a392-583b71ec2718,44728,pauper relevant
99,Stormscape Familiar,TSB,NM,EN,N,P,,1.04,200,865e5cdd-566c-4bed-a392-583b71ec2718,44729,pauper relevant
99,Virulent Sliver,FUT,NM,EN,F,P,,3.00,200,66de9c95-e590-4b0d-a2d7-886d7a488a10,18890,pauper relevant
99,Lava Spike,CHK,NM,EN,F,P,,3.44,200,60b2fae1-242b-45e0-a757-b1adc02c06f3,8060,pauper relevant
99,Lava Spike,CHK,NM,EN,N,P,,0.67,200,60b2fae1-242b-45e0-a757-b1adc02c06f3,8061,pauper relevant
99,Growth Spiral,STA,NM,EN,F,P,,1.72,200,ae9f9b3d-d463-4bc6-b822-872a1f8867c8,77066,pauper relevant
99,Growth Spiral,STA,NM,EN,F,P,,1.19,200,ae9f9b3d-d463-4bc6-b822-872a1f8867c8,75485,pauper relevant
99,Growth Spiral,STA,NM,EN,N,P,,0.96,200,ae9f9b3d-d463-4bc6-b822-872a1f8867c8,75474,pauper relevant
99,Preordain,M11,NM,EN,F,P,,19.14,200,e3868c3d-4fcd-444b-866f-0f8e50ce7b67,26592,pauper relevant
99,Snow-Covered Island,SLD,NM,EN,F,P,,19.43,200,328fc009-d9c1-472d-8e07-778f60947642,113856,pauper relevant
99,Metallic Rebuke,AER,NM,EN,F,P,,2.73,200,f712ac26-dca4-459b-84c1-010597007f60,4276,pauper relevant
99,Great Furnace,C21,NM,EN,N,P,,3.08,200,f0ac295e-93e4-490b-b8a3-a9794c7f56e4,76438,pauper relevant
99,Rancor,PIP,NM,EN,F,P,,2.96,200,4073ecc9-5d3a-452f-b708-0572fa27a6f0,117298,pauper relevant
99,Rancor,PIP,NM,EN,N,P,,0.73,200,4073ecc9-5d3a-452f-b708-0572fa27a6f0,117231,pauper relevant
99,Peek,ODY,NM,EN,F,P,,13.39,200,f50843cc-20ac-4746-816e-f2630aa31594,34187,pauper relevant
99,Peek,ODY,NM,EN,N,P,,0.60,200,f50843cc-20ac-4746-816e-f2630aa31594,34188,pauper relevant
99,Vines of Vastwood,ZEN,NM,EN,F,P,,4.82,200,e8bd8b10-de86-4bb6-b49f-6ccb5297c81c,48127,pauper relevant
99,Vines of Vastwood,ZEN,NM,EN,N,P,,0.70,200,e8bd8b10-de86-4bb6-b49f-6ccb5297c81c,48128,pauper relevant
99,Snow-Covered Forest,SLD,NM,EN,F,P,,18.78,200,af1d1476-7778-4743-804a-e3f497d38d77,113855,pauper relevant
99,Arcane Denial,CMR,NM,EN,N,P,,1.53,200,a531642c-58dd-4f72-ae2b-38e005ae3a6b,73046,pauper relevant
99,Myr Retriever,2XM,NM,EN,F,P,,1.73,200,7f0149d4-0731-474a-a1c3-28c25e486c14,69551,pauper relevant
99,Myr Retriever,2XM,NM,EN,N,P,,1.71,200,7f0149d4-0731-474a-a1c3-28c25e486c14,69293,pauper relevant
99,Faerie Seer,MH1,NM,EN,F,P,,2.19,200,d1fcfeb4-1818-4e08-be4c-27b8a9dc12e6,59907,pauper relevant
99,Survivors' Encampment,HOU,NM,EN,F,P,,4.99,200,c7b0404e-0f42-456b-91ce-f960195c4951,50454,pauper relevant
99,Village Rites,INR,NM,EN,F,P,,2.13,200,58fc8aca-9408-4ea4-9360-042cfe5da1f9,132172,pauper relevant
99,Wild Growth,7ED,NM,EN,F,P,,66.44,200,c9a02887-beb9-454b-8592-f551f48cd93c,2627,pauper relevant
99,Arcane Denial,DSC,NM,EN,N,P,,1.29,200,9b3f47a9-65fb-4b53-8e52-1c4b678b5841,126749,pauper relevant
99,Terminate,F06,NM,EN,F,P,,3.88,200,b752cbd8-5f8b-4cd6-854d-69138be9fbdc,17488,pauper relevant
99,Cast Down,PDOM,NM,EN,F,P,,1.27,200,a41150b2-44a6-4e80-8b32-afc6ea744fb3,54170,pauper relevant
99,Bojuka Bog,WWK,NM,EN,F,P,,18.48,200,529c38b3-7397-4dac-9859-acd9cd451c32,47354,pauper relevant
99,Bojuka Bog,WWK,NM,EN,N,P,,1.09,200,529c38b3-7397-4dac-9859-acd9cd451c32,47355,pauper relevant
99,Spell Pierce,MP2,NM,EN,F,P,,35.46,200,eef1f68a-b27c-4e81-9a3c-dccb86771bec,49546,pauper relevant
99,Ponder,PLST,NM,EN,N,P,,1.89,200,7b0d4d01-9044-4b68-8b55-1b27ff0ffa75,104955,pauper relevant
99,Goblin Matron,7ED,NM,EN,F,P,,116.72,200,22a80d36-349d-4b49-9a0c-7e0a400abb67,2191,pauper relevant
99,Snuff Out,FIC,NM,EN,N,P,,3.16,200,a3b1fc65-3620-4052-a1f8-1779d95029c7,137304,pauper relevant
99,Urza's Power Plant,8ED,NM,EN,F,P,,8.49,200,60b1bbc3-eab3-4e30-8ebc-f4ef5ef0282b,3301,pauper relevant
99,Sign in Blood,M15,NM,EN,F,P,,1.23,200,9f9cead6-7806-4c51-abd1-62c3b8f366b5,28703,pauper relevant
99,Fireblast,VIS,NM,EN,N,P,,1.34,200,b1eb5b2c-1f02-48a6-a287-88eb189d6780,46867,pauper relevant
99,Fling,DCI,NM,EN,F,P,,2.06,200,ca9d200b-1384-4eb9-8efb-94dc5fa106ed,47013,pauper relevant
99,Circle of Protection: Red,LEA,NM,EN,N,P,,20.00,200,b3dd94c5-42f6-4148-be6e-2a3a4226cc0e,24554,pauper relevant
99,Blue Elemental Blast,LEA,NM,EN,N,P,,32.66,200,20d666ef-39bf-4fbf-8201-5f1056539da2,24541,pauper relevant
99,Mystic Remora,SLD,NM,EN,N,P,,6.88,200,3588abed-15e5-459b-998a-0a94f0ab215b,131742,pauper relevant
99,Fiery Temper,TOR,NM,EN,F,P,,5.75,200,918e46b7-cbca-4acf-8e83-94b5fcadcc49,45009,pauper relevant
99,Satyr Wayfinder,BNG,NM,EN,F,P,,1.41,200,13c5a1ce-932a-4b3d-8b86-ed920e646afc,7642,pauper relevant
99,Ornithopter,MPS,NM,EN,F,P,,57.53,200,01d0d061-e57a-4fe4-9e46-e4f369e564b3,23289,pauper relevant
99,Expedition Map,MM2,NM,EN,F,P,,1.07,200,c708dbd5-1d7b-4ed3-b5a7-93a02d8355ee,32045,pauper relevant
99,Expedition Map,MM2,NM,EN,N,P,,0.61,200,c708dbd5-1d7b-4ed3-b5a7-93a02d8355ee,32046,pauper relevant
99,Rakdos Carnarium,2X2,NM,EN,F,P,,1.33,200,e197d420-fc69-4672-90f0-2264f35d1c61,90736,pauper relevant
99,Rakdos Carnarium,2X2,NM,EN,N,P,,0.86,200,e197d420-fc69-4672-90f0-2264f35d1c61,90724,pauper relevant
99,Tamiyo's Safekeeping,SLD,NM,EN,N,P,,8.80,200,9dab2792-02b0-482a-9225-9eed5465dfd8,143959,pauper relevant
99,Dark Ritual,V13,NM,EN,F,P,,9.37,200,2672da84-92b0-41a9-afde-5f049aec506e,18529,pauper relevant
99,Ephemerate,SLD,NM,EN,N,P,,3.85,200,954fbf3c-7cc2-4f5e-ba96-e3033a20ce61,142139,pauper relevant
99,Dark Ritual,WC01,NM,EN,N,P,,2.29,200,fc10a108-dd8f-4dd5-9189-27a009bad1e3,145586,pauper relevant
99,Chain Lightning,SLD,NM,EN,F,P,,9.46,200,bfb7fe8e-e348-4bf9-aa71-65f0675147e4,83468,pauper relevant
99,Chain Lightning,SLD,NM,EN,N,P,,10.20,200,bfb7fe8e-e348-4bf9-aa71-65f0675147e4,83464,pauper relevant
99,Urza's Tower,ATQ,NM,EN,N,P,,9.15,200,4a03554a-0ee7-4106-b3e4-4bc51f48032d,5105,pauper relevant
99,Bojuka Bog,SLD,NM,EN,F,P,,17.71,200,a80ead0d-00ee-46eb-9399-f21027fe3d6f,120826,pauper relevant
99,Carrion Feeder,EMA,NM,EN,F,P,,3.17,200,d3e33835-a293-4a1f-85d5-8ac22360ef35,16351,pauper relevant
99,Carrion Feeder,EMA,NM,EN,N,P,,1.76,200,d3e33835-a293-4a1f-85d5-8ac22360ef35,16352,pauper relevant
99,Bump in the Night,ISD,NM,EN,F,P,,2.50,200,5c3ec389-a267-484f-994d-4a29ef494eb1,20420,pauper relevant
99,Dark Ritual,SLD,NM,EN,N,P,,6.99,200,eed6c473-bf79-46d0-adf1-a357ca98a9d6,142161,pauper relevant
99,Azorius Chancery,DIS,NM,EN,F,P,,2.81,200,e58365d2-e4db-444b-b1a9-795668ad3038,12894,pauper relevant
99,Lightning Bolt,PF19,NM,EN,F,P,,2.84,200,ff204024-20a5-4bb9-82b6-f6b4337efd60,58853,pauper relevant
99,Lightning Bolt,PF19,NM,EN,N,P,,2.23,200,ff204024-20a5-4bb9-82b6-f6b4337efd60,58776,pauper relevant
99,Tamiyo's Safekeeping,SLD,NM,EN,F,P,,15.29,200,38b54450-0d5c-4c00-9017-44702519b5d9,144084,pauper relevant
99,Arcane Denial,C16,NM,EN,N,P,,1.49,200,a4746d2d-7bb8-4f97-b07e-ed0682892d8e,10607,pauper relevant
99,Rustvale Bridge,PIP,NM,EN,F,P,,2.72,200,45dd5b22-c7f8-4c00-a27b-437da0136177,117645,pauper relevant
